"Hero1","H1name","Hero2","H2name","wins","losses","num_of_picks","win_percentage","pickpermedian"
6,"Drow Ranger",27,"Shadow Shaman",48,42,90,0.533333333333333,1.15384615384615
6,"Drow Ranger",28,"Slardar",90,63,153,0.588235294117647,1.96153846153846
6,"Drow Ranger",29,"Tidehunter",27,36,63,0.428571428571429,0.807692307692308
6,"Drow Ranger",30,"Witch Doctor",59,75,134,0.440298507462687,1.71794871794872
6,"Drow Ranger",31,"Lich",43,25,68,0.632352941176471,0.871794871794872
6,"Drow Ranger",32,"Riki",47,27,74,0.635135135135135,0.948717948717949
6,"Drow Ranger",33,"Enigma",32,29,61,0.524590163934426,0.782051282051282
6,"Drow Ranger",34,"Tinker",22,26,48,0.458333333333333,0.615384615384615
6,"Drow Ranger",35,"Sniper",40,35,75,0.533333333333333,0.961538461538462
6,"Drow Ranger",36,"Necrophos",86,52,138,0.623188405797101,1.76923076923077
6,"Drow Ranger",37,"Warlock",29,22,51,0.568627450980392,0.653846153846154
6,"Drow Ranger",38,"Beastmaster",14,12,26,0.538461538461538,0.333333333333333
6,"Drow Ranger",39,"Queen of Pain",84,91,175,0.48,2.24358974358974
6,"Drow Ranger",40,"Venomancer",40,20,60,0.666666666666667,0.769230769230769
6,"Drow Ranger",41,"Faceless Void",13,25,38,0.342105263157895,0.487179487179487
6,"Drow Ranger",42,"Wraith King",54,39,93,0.580645161290323,1.19230769230769
6,"Drow Ranger",43,"Death Prophet",22,14,36,0.611111111111111,0.461538461538462
6,"Drow Ranger",44,"Phantom Assassin",42,54,96,0.4375,1.23076923076923
6,"Drow Ranger",45,"Pugna",16,12,28,0.571428571428571,0.358974358974359
6,"Drow Ranger",46,"Templar Assassin",65,58,123,0.528455284552846,1.57692307692308
6,"Drow Ranger",47,"Viper",56,31,87,0.64367816091954,1.11538461538462
6,"Drow Ranger",48,"Luna",26,29,55,0.472727272727273,0.705128205128205
6,"Drow Ranger",49,"Dragon Knight",29,25,54,0.537037037037037,0.692307692307692
6,"Drow Ranger",50,"Dazzle",85,61,146,0.582191780821918,1.87179487179487
6,"Drow Ranger",51,"Clockwerk",34,28,62,0.548387096774194,0.794871794871795
6,"Drow Ranger",52,"Leshrac",7,13,20,0.35,0.256410256410256
6,"Drow Ranger",53,"Nature's Prophet",52,49,101,0.514851485148515,1.29487179487179
6,"Drow Ranger",54,"Lifestealer",28,25,53,0.528301886792453,0.67948717948718
6,"Drow Ranger",55,"Dark Seer",24,22,46,0.521739130434783,0.58974358974359
6,"Drow Ranger",56,"Clinkz",24,28,52,0.461538461538462,0.666666666666667
6,"Drow Ranger",57,"Omniknight",84,51,135,0.622222222222222,1.73076923076923
6,"Drow Ranger",58,"Enchantress",13,11,24,0.541666666666667,0.307692307692308
6,"Drow Ranger",59,"Huskar",44,40,84,0.523809523809524,1.07692307692308
6,"Drow Ranger",60,"Night Stalker",32,33,65,0.492307692307692,0.833333333333333
6,"Drow Ranger",61,"Broodmother",10,11,21,0.476190476190476,0.269230769230769
6,"Drow Ranger",62,"Bounty Hunter",53,60,113,0.469026548672566,1.44871794871795
6,"Drow Ranger",63,"Weaver",34,17,51,0.666666666666667,0.653846153846154
6,"Drow Ranger",64,"Jakiro",35,25,60,0.583333333333333,0.769230769230769
6,"Drow Ranger",65,"Batrider",8,5,13,0.615384615384615,0.166666666666667
6,"Drow Ranger",66,"Chen",7,9,16,0.4375,0.205128205128205
6,"Drow Ranger",67,"Spectre",28,24,52,0.538461538461538,0.666666666666667
6,"Drow Ranger",68,"Ancient Apparition",53,62,115,0.460869565217391,1.47435897435897
6,"Drow Ranger",69,"Doom",51,46,97,0.525773195876289,1.24358974358974
6,"Drow Ranger",70,"Ursa",42,32,74,0.567567567567568,0.948717948717949
6,"Drow Ranger",71,"Spirit Breaker",54,67,121,0.446280991735537,1.55128205128205
6,"Drow Ranger",72,"Gyrocopter",51,39,90,0.566666666666667,1.15384615384615
6,"Drow Ranger",73,"Alchemist",65,75,140,0.464285714285714,1.79487179487179
6,"Drow Ranger",74,"Invoker",99,102,201,0.492537313432836,2.57692307692308
6,"Drow Ranger",75,"Silencer",68,49,117,0.581196581196581,1.5
6,"Drow Ranger",76,"Outworld Devourer",13,22,35,0.371428571428571,0.448717948717949
6,"Drow Ranger",77,"Lycan",8,8,16,0.5,0.205128205128205
6,"Drow Ranger",78,"Brewmaster",5,9,14,0.357142857142857,0.179487179487179
6,"Drow Ranger",79,"Shadow Demon",9,19,28,0.321428571428571,0.358974358974359
6,"Drow Ranger",80,"Lone Druid",9,10,19,0.473684210526316,0.243589743589744
6,"Drow Ranger",81,"Chaos Knight",18,16,34,0.529411764705882,0.435897435897436
6,"Drow Ranger",82,"Meepo",10,17,27,0.37037037037037,0.346153846153846
6,"Drow Ranger",83,"Treant Protector",24,18,42,0.571428571428571,0.538461538461538
6,"Drow Ranger",84,"Ogre Magi",62,35,97,0.639175257731959,1.24358974358974
6,"Drow Ranger",85,"Undying",79,57,136,0.580882352941177,1.74358974358974
6,"Drow Ranger",86,"Rubick",65,71,136,0.477941176470588,1.74358974358974
6,"Drow Ranger",87,"Disruptor",40,27,67,0.597014925373134,0.858974358974359
6,"Drow Ranger",88,"Nyx Assassin",19,29,48,0.395833333333333,0.615384615384615
6,"Drow Ranger",89,"Naga Siren",6,9,15,0.4,0.192307692307692
6,"Drow Ranger",90,"Keeper of the Light",23,19,42,0.547619047619048,0.538461538461538
6,"Drow Ranger",91,"Io",11,12,23,0.478260869565217,0.294871794871795
6,"Drow Ranger",92,"Visage",41,36,77,0.532467532467532,0.987179487179487
6,"Drow Ranger",93,"Slark",45,42,87,0.517241379310345,1.11538461538462
6,"Drow Ranger",94,"Medusa",27,14,41,0.658536585365854,0.525641025641026
